time_bin,time,temp,humidity,rain_1h,wind_speed,wind_deg,press
2020-02-22 23:50:00,2020-02-23 00:00:00,44.06,38.0,0.0,22.3,240.0,1022.6
2020-02-23 00:05:00,,43.92347116530921,38.139800504449184,1.5546975401908084e-50,21.25391716048496,241.95974635873202,1022.7370867677482
2020-02-23 00:20:00,,43.59271811100621,38.406712653621355,3.9215811241704903e-50,19.404395246786184,244.96763282672495,1022.7993475805125
2020-02-23 00:35:00,,43.225606001200106,38.47026847598285,4.3276741460649275e-50,17.57767570969431,247.99170288135542,1022.8369346030205
2020-02-23 00:50:00,2020-02-23 01:00:00,42.980000000000004,38.0,0.0,16.6,250.0,1022.9
2020-02-23 01:05:00,,42.85590010740591,36.995907225672816,-9.061441314024289e-50,16.471368117703243,250.9925241826587,1022.9885437714511
2020-02-23 01:20:00,,42.85330632341781,35.45799015300129,-2.285664979600794e-49,17.19178006280404,250.96927542933156,1023.1025659173736
2020-02-23 01:35:00,,42.68905937772081,34.941078003829126,-2.5223533379987624e-49,18.066301976502814,250.4613889613386,1023.2153051046093
2020-02-23 01:50:00,2020-02-23 02:00:00,42.08,37.0,0.0,18.4,250.0,1023.3
2020-02-23 02:05:00,,41.02612819025538,41.63475614151393,5.281395034395493e-49,18.192874133295593,249.58510854531573,1023.3566506035455
2020-02-23 02:20:00,,39.52744394848695,48.8453464283709,1.3321831765187717e-48,17.44492437638959,249.2167145972858,1023.3852569152461
2020-02-23 02:35:00,,38.045037732475045,56.13326350104243,1.470135261338608e-48,16.274512431288795,246.73996335061295,1023.3962347693235
2020-02-23 02:50:00,2020-02-23 03:00:00,37.04,61.0,0.0,14.8,240.0,1023.4
2020-02-23 03:05:00,,36.51233075106181,63.44555592524361,-3.0782226074970525e-48,13.02138708252321,228.9968245454469,1023.3965526072753
2020-02-23 03:20:00,,36.46202998566048,63.469931276773266,-7.764532561152551e-48,10.938673678858422,213.73043698695372,1023.3858925911499
2020-02-23 03:35:00,,36.700714227428904,61.75934098991629,-8.568576234231775e-48,9.436623435764421,201.59883093498365,1023.3572862794493
2020-02-23 03:50:00,2020-02-23 04:00:00,37.04,59.0,0.0,9.4,200.0,1023.3
2020-02-23 04:05:00,,37.47988730337376,55.191908307024406,1.7941196141542764e-47,10.828803371565154,208.9339441820028,1023.2140337528019
2020-02-23 04:20:00,,38.02037613755019,50.335065910989506,4.525501219039653e-47,13.723033550459887,228.40066348099197,1023.0993875378547
2020-02-23 04:35:00,,38.29567690295152,46.56069055945985,4.994132214405202e-47,16.705746954124677,248.66705103948516,1022.9850475539802
2020-02-23 04:50:00,2020-02-23 05:00:00,37.94,46.0,0.0,18.4,260.0,1022.9
